Source_ID,Target_ID,Context_Text,LLM_Section,LLM_Sentiment,LLM_Relevance,Weight_Loc,Weight_Sent,Weight_Rel,Weight_Combined,Confidence,Source_Clean,Citing_Year
https://openalex.org/W2790400697,https://openalex.org/W2168402580,"ricing Models Algorithms/Schemes Goals Approaches [16] Monopoly Economic Based Pricing Information Entropy Reduce uncertainty by reducing the information entropy to avoid the interference from uncertain data content Deﬁne ﬁve tuples parameters for data and reduce the uncertainty information entropy [75] Strong competition Economic Based Pricing Gaussian Process Capture the uncertain contents of source data Create a trading market, and simulate the trading process. Then, use statistics approach and Gaussian process to analyze the data trading and maximum proﬁt process [76] Monopoly Economic Based P

... [另一次引用] ...

. 3, pp. 755 764, 2016. [74] C. Yang, J. Li, A. Anpalagan, and M. Guizani, “Joint power coordina tion for spectral and energy efﬁciency in heterogeneous small cell net works: A bargaining game theoretic perspective,” IEEE Transactions on Wireless Communications, vol. 15, no. 2, pp. 1364 1376, 2016. [75] Z. Zheng, Y. Peng, F. Wu, S. Tang, and G. Chen, “An online pricing mechanism for mobile crowdsensing data markets,” in Proceedings of the 18th ACM International Symposium on Mobile Ad Hoc Networking and Computing. ACM, 2017, p. 26. [76] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu",Method,0.0,0.8,1.0,0.5,0.6400000000000001,0.32,0.9,W2790400697,2018
https://openalex.org/W2790400697,https://openalex.org/W2289113545,"ainty information entropy [75] Strong competition Economic Based Pricing Gaussian Process Capture the uncertain contents of source data Create a trading market, and simulate the trading process. Then, use statistics approach and Gaussian process to analyze the data trading and maximum proﬁt process [76] Monopoly Economic Based Pricing Max Flow problem Improve the transparency of data price Propose a Generalized Chain Queries and obtain the price by computing the time complexity of GChQ query [77] Strong competition Game Theory Based Pricing Stackelberg Game Based Pricing Use pricing incentives met

... [另一次引用] ...

Wireless Communications, vol. 15, no. 2, pp. 1364 1376, 2016. [75] Z. Zheng, Y. Peng, F. Wu, S. Tang, and G. Chen, “An online pricing mechanism for mobile crowdsensing data markets,” in Proceedings of the 18th ACM International Symposium on Mobile Ad Hoc Networking and Computing. ACM, 2017, p. 26. [76] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu, “Query based data pricing,” Journal of the ACM (JACM), vol. 62, no. 5, p. 43, 2015. [77] D. Niyato, D. T. Hoang, N. C. Luong, P. Wang, D. I. Kim, and Z. Han, “",Method,0.65,0.8,1.0,0.825,0.6400000000000001,0.528,0.9,W2790400697,2018
https://openalex.org/W2790400697,https://openalex.org/W2293940046,"ricing Models Algorithms/Schemes Goals Approaches [16] Monopoly Economic Based Pricing Information Entropy Reduce uncertainty by reducing the information entropy to avoid the interference from uncertain data content Deﬁne ﬁve tuples parameters for data and reduce the uncertainty information entropy [75] Strong competition Economic Based Pricing Gaussian Process Capture the uncertain contents of source data Create a trading market, and simulate the trading process. Then, use statistics approach and Gaussian process to analyze the data trading and maximum proﬁt process [76] Monopoly Economic Based P

... [另一次引用] ...

. 3, pp. 755 764, 2016. [74] C. Yang, J. Li, A. Anpalagan, and M. Guizani, “Joint power coordina tion for spectral and energy efﬁciency in heterogeneous small cell net works: A bargaining game theoretic perspective,” IEEE Transactions on Wireless Communications, vol. 15, no. 2, pp. 1364 1376, 2016. [75] Z. Zheng, Y. Peng, F. Wu, S. Tang, and G. Chen, “An online pricing mechanism for mobile crowdsensing data markets,” in Proceedings of the 18th ACM International Symposium on Mobile Ad Hoc Networking and Computing. ACM, 2017, p. 26. [76] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu",Method,0.0,0.8,1.0,0.5,0.6400000000000001,0.32,0.9,W2790400697,2018
https://openalex.org/W2790400697,https://openalex.org/W2473283431,"ion, as billions of devices run au tomatically and constantly collect data across various domains. Thus, to quantify the cost for data collection, and handle diverse data sources, we need to understand how IoT works, and encourage all components to provide better performance in IoT [53], [1], [54], [55]. To encourage sensors to upload data and achieve better proﬁts for the sensor owners, an appropriate pricing model has become more critical. Introducing pricing mechanisms is one viable approach to encourage attendees to contribute their own data. Pricing mechanisms adjust price and payment schedul

... [另一次引用] ...

[54] S. Mallapuram, W. Yu, P. Moulema, D. W. Grifﬁth, N. T. Golmie, and F. Liang, “An integrated simulation study on reliable and effective distributed energy resources in smart grid,” in Proccedings of 2017 ACM International Conference on Research in Adaptive and Conver gent Systems (RACS), 2017. [55] C. Perera, “Sensing as a Service (S2aaS): Buying and selling IoT data,” arXiv preprint arXiv:1702.02380, 2017. [56] N. C. Luong, D. T. Hoang, P. Wang, D. Niyato, D. I. Kim, and Z. Han, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W2790400697,2018
https://openalex.org/W2790400697,https://openalex.org/W2533772775,"Furthermore, with the advance ment of data analytics provided by machine learning and data mining techniques, and the computing capabilities supported by cloud and edge computing infrastructures, the potential values of the generated big data become more impressive [8], [9], [10], [11], [12], [13], [14]. Thus, big data is the impetus of the next waves of productivity growth. Nonetheless, there are a number of signiﬁcant challenges, including data collection, storage, analysis, sharing, updating, and others. To maximize the utility of the data collected, one viable solution is to design an effectiv

... [另一次引用] ...

g others. In addition, the data can have unstructured data types (images, video and audio streams, etc.). Thus, big data is massive, continuous, and comprehensive, and has a high potential commercial value thanks to advances in data analytic techniques, such as machine learning and data mining [9], [14]. Fig. 1: Three V of Big Data Notice that the terms data mining and Business Intelligence (BI) [25] are often used interchangeably to describe the 2169 3536 (c) 2018 IEEE. Translations and content mining are permitted for academic research only. Personal use is also permitted, but republication/redi

... [另一次引用] ...

ion awareness,” in 2013 IEEE Conference on Communications and Network Security (CNS), Oct 2013, pp. 488 492. [13] N. D. Nguyen, T. Nguyen, and S. Nahavandi, “System design per spective for human level agents using deep reinforcement learning: A survey,” IEEE Access, vol. 5, pp. 27 091 27 102, 2017. [14] H. He and E. A. Garcia, “Learning from imbalanced data,” IEEE Transactions on Knowledge and Data Engineering, vol. 21, no. 9, pp. 1263 1284, Sept 2009. [15] P. Lewis, “An ”all you can eat” price is clogging internet access,” New York Times. December, vol. 17, p. A1, 1996. [16] Y. Shen, B. Guo, Y. S",Introduction,0.85,0.9,0.2,0.925,0.81,0.14985,0.9,W2790400697,2018
https://openalex.org/W2790400697,https://openalex.org/W2734426755,"the Nash bargain equilibrium at the price set (P ∗ v , P ∗ c ). Since the Bargaining game is a proper scheme to a com plex negotiation condition, it is often used to improve the performance of the data auction process [72], network resource auction and sharing [73], and energy efﬁciency management [74]. Finally, based on our study, we organize the existing data pricing models in Table II. To summarize, in this section we have provided a compre hensive overview of data pricing and reviewed major concepts related to big data pricing such as the principle of digital commodity pricing, data market st

... [另一次引用] ...

Auction Strategies: Practical Examples from Internet Auctions to Investment Banking. Springer, 2016. [73] S. M. Azimi, M. H. Manshaei, and F. Hendessi, “Cooperative primary secondary dynamic spectrum leasing game via decentralized bargain ing,” Wireless Networks, vol. 22, no. 3, pp. 755 764, 2016. [74] C. Yang, J. Li, A. Anpalagan, and M. Guizani, “Joint power coordina tion for spectral and energy efﬁciency in heterogeneous small cell net works: A bargaining game theoretic perspective,” IEEE Transactions on Wireless Communications, vol. 15, no. 2, pp. 1364 1376, 2016. [75] Z. Zheng, Y. Peng, F. W",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W2790400697,2018
https://openalex.org/W4226305897,https://openalex.org/W2533772775,"s ﬁnding, the pattern of evolution of data marketplace research tends to follow the technology push (i.e., technological advancement drives innovation). We suggest three explanations for the dominance of technical research in data marketplaces literature. First, funding and project availability are intensely focused on the technological development of data marketplaces refer to the description of EU funded projects on data markets (https://cordis.europa.eu/programme/id/H2020_ICT 13 2018 2019, accessed on 9 August 2021). The European data strategy [1] provides a clear example of this, as it intends to “invest €2 billion in a European High Impact Project to develop data processing infrastructures, data sharing tools, [and] architectures.” Second, with recent increases in funding, ma

... [另一次引用] ...

, S.; Pozo, A.; Alonso, Á.; Salvachúa, J.; Huecas, G. An Architecture for Providing Data Usage and Access Control in Data Sharing Ecosystems. Procedia Comput. Sci. 2019, 160, 590 597. [CrossRef] 15. Demchenko, Y.; Los, W.; de Laat, C. Data as economic goods: Deﬁnitions, properties, challenges, enabling technologies for future data markets. ITU J. ICT Discov. 2018, 1, 1 10. 16. Zhang, R.; Indulska, M.; Sadiq, S. Discovering Data Quality Problems. Bus. Inf. Syst. Eng. 2019, 61, 575 593. [CrossRef] 17. Schomakers, E. M.; Lidynia, C.; Zieﬂe, M. All of me? Users’ preferences for privacy preserving data markets and the importance of anonymity. Electron. Mark. 202

... [另一次引用] ...

rs, E. M.; Lidynia, C.; Zieﬂe, M. All of me? Users’ preferences for privacy preserving data markets and the importance of anonymity. Electron. Mark. 2020, 30, 649 665. [CrossRef] 18. Kamleitner, B.; Mitchell, V. W. Can consumers experience ownership for their personal data? From issues of scope and invisibility to agents handling our digital blueprints. In Psychological Ownership and Consumer Behavior; Springer: Cham, Switzerland, 2018; pp. 91 118. 19. Spiekermann, S.; Korunovska, J. Towards a value theory for personal data. J. Inf. Technol. 2017, 32, 62 84. [CrossRef] 20. Perera, C.; Wakenshaw, S.Y.; Baarslag, T.; Haddadi, H.; Bandara, A.K.; Mortier, R.; Crabtree, A.; Ng, I.C.; McAuley, D.; Crowcroft, J. Valorising the IoT datab",Discussion,0.65,0.8,0.6,0.825,0.6400000000000001,0.3168,0.9,W4226305897,2021
https://openalex.org/W3008256197,https://openalex.org/W2974598553,"endt, G¨unther and Spiekermann, 2005; Norberg, Horne and Horne, 2007; Athey, Catalini and Tucker, 2017). Acquisti, John and Loewenstein (2013) use a ﬁeld experiment to evaluate indi vidual preferences for privacy and ﬁnd evidence of context dependence in how individuals value privacy. Using stated preferences via a survey Goldfarb and Tucker (2012b) show that consumer’s privacy concerns have been increasing over time. Lin (2019) shows via a lab experiment that con sumer privacy preferences can be broken down into instrumental and non instrumental compo nents. Our study contributes to this literature by analyzing consumer privacy choices made in a consequential seting, instead of only looking at stated preferences. We ﬁnd

... [另一次引用] ...

xtent to which such regulation puts ﬁrms in these markets at a disadvantage relative to these larger ﬁrms. We believe that these insights and directions for future work are useful for the design of the many proposed regulations in the US and around the world that follow in the footsteps of GDPR. 31 References Abowd, John M, and Ian M Schmutte. 2019. “An economic analysis of privacy protection and statistical accuracy as social choices.” American Economic Review, 109(1): 171 202. Acemoglu, Daron, Ali Makhdoumi, Azarakhsh Malekian, and Asuman Ozdaglar. 2019. “",Discussion,0.85,0.9,0.6,0.925,0.81,0.44955,0.9,W3008256197,2020
https://openalex.org/W2010653253,https://openalex.org/W2097281067,"by 3G wireless service providers. In particular, Ezziane reported on new approaches needed for mediation, billing, and charging for these services. More recently, Gizelis and Vergados [2011] provided a detailed overview of the literature on pricing schemes for wireless networks, whereas Sen et al. [2012] studied pricing approaches that incen tivize time shifting of demand. An annotated bibliography of several papers related to various aspects of Internet economics, including pricing, was compiled by Klopfenstein [2009]. Our work not only complements these earlier surveys and reports on broadband pr

... [另一次引用] ...

lines of work: opportunistic content caching, forwarding, and scheduling; and budget aware online video adaptation. Opportunistic content delivery involves the smart utilization of un used resources to deliver higher QoE; for example, to alleviate the high cost of bulk data transfers, Marcon et al. [2012] proposed utilizing excess bandwidth (e.g., at times of low network trafﬁc) to transmit low priority data. Since this data transmission does not require additional investment from ISPs, they can offer this service at a discount, relieving data transfer costs for clients. Although utilizing excess ba

... [另一次引用] ...

eve simultaneously, although pricing based solutions can play a role in balancing these requirements. For instance, Wagner ACM Computing Surveys, Vol. 46, No. 2, Article 15, Publication date: November 2013. A Survey of Smart Data Pricing: Past Proposals, Current Plans, and Future Trends 15:7 et al. [2012] developed a Nash Bargaining based congestion pricing mechanism in a military network setting to distribute jobs across multiple computing clusters for fair load balancing while using redundancy in job replication to provide reliability. The goals of manageability, complexity, and implementability c",Discussion,0.8,0.9,0.6,0.9,0.81,0.4374,0.9,W2010653253,2013
https://openalex.org/W3021125948,https://openalex.org/W2010653253,"ture work. h(x) is de ﬁned using the following function which is similar to that in [3], i.e., h(x) = 1 1 −γ x1−γ, (7) where 0 < γ < 1 is the coefﬁcient. In fact, most of the related studies have proved that a function with diminishing return would model the ads revenue more closely [3], [4], [33], [34]. 3.2.2 MNO in Stage I (Optimal Pricing) We use the MNO’s revenue minus cost to represent its utility. The utility is from three sources: 1) the discounted price charged to EUs for the data usage, 2) the sponsorship offered by the SCP, and 3) the variable maintaining cost7, modeled as cx, where c is

... [另一次引用] ...

d auction design for secondary spectrum trading,” IEEE Journal on Selected Areas in Communications, vol. 31, no. 3, pp. 581 592, 2013. [33] H. Yu, M. H. Cheung, L. Gao and J. Huang, “Public wi ﬁmon etization via advertising,” IEEE/ACM Transactions on Networking, vol. 25, no. 4, pp. 2110 2121, 2017. [34] M. H. Lotﬁ, S. Sarkar, K. Sundaresan and M. A. Khojastepour, “The economics of quality sponsored data in non neutral networks,” IEEE/ACM Transactions on Networking, vol. 25, pp. 2068 2081, 2017. [35] S. Sen, C. Joe Wong, S. Ha and M. Chiang, “",Method,0.0,0.8,1.0,0.5,0.6400000000000001,0.32,0.9,W3021125948,2020
https://openalex.org/W2942073230,https://openalex.org/W2289113545,"sumer psy chological cost. They believe that the two pricing mechanisms of information products, i.e., fixed cost and pay per payment mechanisms, may affect the profit of the seller. (2) Bundling pricing: this strategy originates from capital data market, and it represents an aggregation tech nique [17]. In the capital data market, data vendors Complexity 3 bundle multiple types of products in accordance with certain strategies and allocate different prices for them to be selected by heterogeneous consumers. Niyato et al. [18], considering smart data pricing methods to solve the problem of IoT dat

... [另一次引用] ...

an information market approach,” EEE Wireless Communications, vol. 23, pp. 136 145, 2016. [16] S. Balasubramanian, S. Bhattacharya, and V. V. Krishnan, “Pricing information goods: a strategic analysis of the selling and pay per use mechanisms,” Marketing Science, vol. 34, no. 2, pp. 218 234, 2015. [17] Y. Bakos and E. Brynjolfsson, “Aggregation and disaggregation of information goods: Implications for bundling, site licensing, and micropayment systems,” Lectures in E Commerce, pp. 103 122, 2001. [18] D. Niyato, D. T. Hoang, N. C. Luong, P. Wang, D. I. Kim, and Z. Han, “",Method,0.5,0.8,1.0,0.75,0.6400000000000001,0.4800000000000001,0.9,W2942073230,2019
https://openalex.org/W2942073230,https://openalex.org/W2293940046,"ation product markets. Wei et al. [19] inspect the versioning strategy where consumers differ in individual tastes for quality. They found that if groups have mutually exclusive characteristics, they are the values associated with the shared features; then, versioning strategy is optimal. Li et al. [20] defined a nonlinear function to describe the “willingness to pay” and the utility of consumers with specific quality requirements and developed a hybrid steady state evolution algorithm. They observed that monopolies can obtain more profits by using multiversion strat egy. There are also some schol

... [另一次引用] ...

models for the internet of things: a bundling strategy approach,” IEEE Network, vol. 30, no. 2, pp. 18 25. [19] X. Wei and B. R. Nault, “Monopoly versioning of information goods when consumers have group tastes,” Production Engineer ing Research and Development, vol. 23, no. 6, pp. 1067 1081, 2014. [20] M. Li, H. Feng, F. Chen, and J. Kou, “Optimal versioning strategy for information products with behavior based utility function of heterogeneous customers,” Computers & Operations Research, vol. 40, no. 10, pp. 2374 2386, 2013. [21] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu, “",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W2942073230,2019
https://openalex.org/W2942073230,https://openalex.org/W2533772775,"specific quality requirements and developed a hybrid steady state evolution algorithm. They observed that monopolies can obtain more profits by using multiversion strat egy. There are also some scholars who have studied the pricing model of data products from different perspectives. Koutris et al. [21] studied query based pricing, and they designed a pricing algorithm that satisfies no arbitrage and no discount allowing the price of any query to be exported automatically. Shen et al. [22] proposed a big personal data pricing model based on tuple granularity. By investigating the data attributes t

... [另一次引用] ...

ing Research and Development, vol. 23, no. 6, pp. 1067 1081, 2014. [20] M. Li, H. Feng, F. Chen, and J. Kou, “Optimal versioning strategy for information products with behavior based utility function of heterogeneous customers,” Computers & Operations Research, vol. 40, no. 10, pp. 2374 2386, 2013. [21] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu, “Query based data pricing,” in Proceedings of the Symposium on Principles of Database Systems, vol. 62, pp. 167 178, 2012. [22] Y. Shen, B. Guo, Y. Shen, X. Duan, X. Dong, and H. Zhang, “",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W2942073230,2019
https://openalex.org/W2942073230,https://openalex.org/W2743929098,". 9313, pp. 855 858, 2015. [27] D. Niyato, M. A. Alsheikh, P. Wang, D. I. Kim, and Z. Han, “Market model and optimal pricing scheme of big data and internet of things (IoT),” in Proceedings of the 2016 IEEE International Conference on Communications, ICC 2016, pp. 1 6, Kuala Lumpur, Malaysia, 2016. [28] F. Stahl, High quality Web information provisioning and quality based data pricing [Ph.D. thesis], University of M¨unster, 2015. [29] H. Yu and M. Zhang, “",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.8,W2942073230,2019
https://openalex.org/W2942073230,https://openalex.org/W2765365501,"ata beyond the past possible range using GPS, cameras, microphones, etc. The storage and calculation of big data are no longer the sole purpose. By using data mining and machine learning to analyze data, it provides an opportunity to bring about breakthroughs in processing video, images, and speech [1]. Unfortunately, only a small amount of data is currently being fully utilized and its use is limited as well. The reuse of these data can create huge commercial value, which is the true meaning of big data. Therefore, in order to make profits and provide data utilization, data can be resold to othe

... [另一次引用] ...

e authors declare that there are no conflicts of interest regarding the publication of this paper. Complexity 9 Acknowledgments This research was supported in part by National Nature Science Foundation of China (Grant no. 91646202) and National Key R&D Program of China (SQ2018YFB140235). References [1] S. A. Fricker and Y. V. Maksimov, “",Introduction,0.5,0.6,0.2,0.75,0.36,0.054,0.8,W2942073230,2019
https://openalex.org/W2921968831,https://openalex.org/W2759182208,"This article has been accepted for publication in a future issue of this journal, but has not been fully edited. Content may change prior to final publication. Citation information: DOI 10.1109/ACCESS.2019.2904248, IEEE Access SUBMITTED TO IEEE ACCESS 2 data brokers and third party consumers [15], [16]. However, according to reports [8] [11], a data provider’s perspective is also important and should be well considered for future personal data market development. Consequentially, the WTS of data providers is one of the important aspects, but, only few studies have considered the WTS of data provi

... [另一次引用] ...

for privacy and the personal data economy,” Columbia Law Review, vol. 117, no. 6, pp. 1369 1459, 2017. [Online]. Available: http://www.jstor.org/stable/44392955 [15] D. Kifer, “Privacy and the price of data,” in 2015 30th Annual ACM/IEEE Symposium on Logic in Computer Science, July 2015, pp. 16 16. [16] S. Spiekermann and J. Korunovska, “Towards a value theory for personal data,” Journal of Information Technology, vol. 32, no. 1, pp. 62 84, Mar 2017. [Online]. Available: https://doi.org/10.1057/jit.2016.4 [17] L. Rittenberg and T. Tregarthen, Principles of Economics. FlatWorld, 2014. [18] G. Malgi",Discussion,0.6,0.8,0.6,0.8,0.6400000000000001,0.3072,0.9,W2921968831,2019
https://openalex.org/W2921968831,https://openalex.org/W2533772775,"cy pricing models) have also been studied [18], [28] [33]. Malgieri and Custers investigated that the monetary value of personal data can be quantiﬁed with various personal data pricing factors [18]. Gkatzelis et al. proposed a bundle based personal data trading scheme with the linear pricing model [29]. Shen et al. also proposed a linear function based the per sonal data pricing scheme by considering information entropy, credit of data providers, and data reference index [30]. Xu et al. proposed a dynamic personal data pricing scheme using the multi armed bandit approach under privacy preserved p

... [另一次引用] ...

ions/rights/index.html for more information. This article has been accepted for publication in a future issue of this journal, but has not been fully edited. Content may change prior to final publication. Citation information: DOI 10.1109/ACCESS.2019.2904248, IEEE Access SUBMITTED TO IEEE ACCESS 12 [29] V. Gkatzelis, C. Aperjis, and B. A. Huberman, “Pricing private data,” Electronic Markets, vol. 25, no. 2, pp. 109 123, 2015. [30] Y. Shen, B. Guo, Y. Shen, X. Duan, X. Dong, and H. Zhang, “",Method,0.5,0.8,1.0,0.75,0.6400000000000001,0.4800000000000001,0.9,W2921968831,2019
https://openalex.org/W2954543879,https://openalex.org/W2180742472,"small cell system architecture that is practical in terms of algorithmic complexity, signaling overhead, etc. Our key insight in this paper is that pricing can be an effective control mechanism to meet the ﬁrst two aforementioned requirements. Pricing has been effectively employed in other contexts [26] [29] to regulate demand and enable efﬁcient sharing of resources with service differentiation, while it also naturally allows meeting the third requirement of neutral host cost recovery and achieving a revenue goal if it exists. Given that tenant behaviors and trafﬁc demands as well as spectrum ava

... [另一次引用] ...

and highlighting its superiority with respect to static pricing and alternative approaches from the literature [38], [42]. II. RELATED WORK Dynamic pricing in other contexts. Fundamentally, the pricing problem we have bears similarity with the pricing work in the Internet congestion control context [26], [42]. In these works, pricing is used as a signal to regulate the rates of senders for efﬁciently sharing network resources (e.g., bandwidth of links). Referring to [42], for example, each link in the network sets a price depending on its aggregate demand from all senders and each sender adjusts i

... [另一次引用] ...

tworks,” IEEE Wireless Communications, vol. 21, no. 2, pp. 72 79, 2014. [25] M. Matinmikko Blue et al., “Analysis of Spectrum Valuation Approaches: The Viewpoint of Local 5G Networks in Shared Spectrum Bands,” in IEEE International Symposium on Dynamic Spectrum Access Networks (DYSPAN). IEEE, 2018. [26] F. P. Kelly et al., “Rate control for communication networks: shadow prices, proportional fairness and stability,” Journal of the Operational Research society, vol. 49, no. 3, pp. 237 252, 1998. [27] S. Sen et al., “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W2954543879,2019
https://openalex.org/W2921968831,https://openalex.org/W1841962286,"privacy preserved data trading market with blockchain for preventing single point failure [21]. Yu et al. proposed a mobile data trading model based on the prospect theory in behavior economics to trade mobile data as quantity between mobile users by considering data demands and demand uncertainty [22]. Al Fagih et al. proposed a data pricing scheme for public sensing framework considering delay, quality of services, and trust factors [23]. Competitive data markets also have been studied. Jang et al. modeled a data market with multiple independent data sources in IoT environments [24]. In this mo

... [另一次引用] ...

tions, ICC 2016, pp. 1 6, 2016. [21] Y. Zhao, Y. Yu, Y. Li, G. Han, and X. Du, “Machine learning based privacy preserving fair data trading in big data market,” Information Sciences, vol. 478, pp. 449 460, 2019. [Online]. Available: http://www.sciencedirect.com/science/article/pii/S0020025518309174 [22] J. Yu, M. H. Cheung, J. Huang, and H. V. Poor, “Mobile data trading: Behavioral economics analysis and algorithm design,” IEEE Journal on Selected Areas in Communications, vol. 35, no. 4, pp. 994 1005, April 2017. [23] A. E. Al Fagih, F. M. Al Turjman, W. M. Alsalih, and H. S. Hassanein, “",Method,0.8,0.7,1.0,0.9,0.4899999999999999,0.4409999999999999,0.9,W2921968831,2019
https://openalex.org/W2310916783,https://openalex.org/W2168402580,"ant access to information for free resulting in a low willingness to pay for data. Despite a lot of discussion in the blogosphere, systematic research on the landscape of data marketplaces is still scarce. Some evaluations on a small scale have been performed, notable examples being (Dumbill, 2012; Gislason, 2011; Miller, 2012; O’Grady, 2011); however, several of the offerings discussed are already out of cis.ccsenet.org Computer and Information Science Vol. 10, No. 4; 2017 23 business. Until recently, a deficiency in the investigation of data marketplaces was the lack of a theoretical groundwork as well as the lack of c",Introduction,0.25,0.65,0.2,0.625,0.4225,0.0528125,0.85,W2310916783,2017
https://openalex.org/W2743929098,https://openalex.org/W2293940046,"’ need and encourages them to pay the highest possible price for goods to maximize its overall revenue (Shapiro & Varian, 1998). Bhargava and Choudhary (2001) analyzed the opti mal strategy for vertically differentiated information products in the context of a monopoly. They showed that the optimal product line of a ﬁrm depends on the beneﬁt to cost ratio of qualities when the consumer’s valuation is a linear function of product quality and consumer type. Li, Feng, Chen, and Kou (2013) deﬁned a nonlinear function to describe the ‘‘willingness to pay” and the utility to a consumer who has a speciﬁc quality requirement, and developed hybrid steady state evolutionary algorithms. They observed that a monopoly can achieve more proﬁt by using a multi version strat egy. Chen and Seshad

... [另一次引用] ...

a, S., & Chaturvedi, A. (2008). Privacy and pricing personal information. European Journal of Operational Research, 187(3), 857 870. Jeroslow, R. G. (1985). The polynomial hierarchy and a simple model for competitive analysis. Mathematical Programming, 32(2), 146 164. Kim, K., & Chhajed, D. (2002). Product design with multiple quality type attributes. Management Science, 48(11), 1502 1511. Koutris, P., Upadhyaya, P., Balazinska, M., Howe, B., & Suciu, D. (2013). Toward practical query pricing with QueryMarket. In Paper presented at the proceedings of the 2013 ACM SIGMOD international conference on management of data. Koutris, P., Upadhyaya, P., Balazinska, M., Howe, B., & Suciu, D. (2015).",Discussion,0.25,0.65,0.6,0.625,0.4225,0.1584375,0.85,W2743929098,2017
https://openalex.org/W2920282816,https://openalex.org/W2612128091,"onclude that when buyers are not conﬁdent about their prior knowledge, the seller can take advantage of buyers’ uncertainty and extract higher revenue. V. RELATED WORK In recent years, designing data pricing frameworks has attracted increasing interests in the database community. Bal azinska et al. [21] ﬁrst envisioned the emergence of cloud based data markets, and outlined potential challenges and research opportunities. Following them, many query based frameworks have been proposed to price ad hoc query data. 1844 These frameworks allow the seller to manually assign prices to a few views, and au

... [另一次引用] ...

lling information,” in EC, 2012. [18] “Dialogfeed.” [Online]. Available: https://www.dialogfeed.com/pricing/ [19] “Gurobi.” [Online]. Available: http://www.gurobi.com/ [20] “Ambient sound monitoring network.” [Online]. Available: https: //data.smartdublin.ie/dataset/ambient sound monitoring network [21] M. Balazinska, B. Howe, and D. Suciu, “Data markets in the cloud: An opportunity for the database community,” VLDB, 2011. [22] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu, “Query based data pricing,” in PODS, 2012. [23] S. Deep and P. Koutris, “",Related Work,0.0,0.8,0.2,0.5,0.6400000000000001,0.064,0.9,W2920282816,2019
https://openalex.org/W2906578628,https://openalex.org/W2473283431,"sid erable modiﬁcations since its early times and has turned out to be an imperative transmission framework aiming at everywhere and every time connectivity [1]. The Internet of Things (IoT) is a new concept permitting billions of tiny machines, for example, sensors, to be connected to the Internet [2], [3]. With the Internet growth, IoT has carried out an impressive effect to several ﬁelds and there have been numerous IoT applications employed for enhancing the network operation and users’ quality of experience. These applications can be employed in the following areas: health care, industries,

... [另一次引用] ...

were also discussed for the intuition of the IoT acceptability. REFERENCES [1] M. Elsaadany, A. Ali, and W. Hamouda, “Cellular lte a technologies for the future internet of things: Physical layer features and challenges,” IEEE Communications Surveys & Tutorials, vol. 19, no. 4, pp. 2544 2572, 2017. [2] F. Wang and J. Liu, “Networked wireless sensor data collection: issues, challenges, and approaches,” IEEE Communications Surveys & Tutori als, vol. 13, no. 4, pp. 673 687, 2011. [3] N. C. Luong, D. T. Hoang, P. Wang, D. Niyato, D. I. Kim, and Z. Han, “",Introduction,0.85,0.9,0.2,0.925,0.81,0.14985,0.9,W2906578628,2018
