edge_id,source_id,target_id,has_llm_score,alignment_status,section,sentiment,relevance,confidence,q_ij,q_source,shared_authors_count,rho_ij,rho_extended,tau_ij,w_semantic,w_time,w_semantic_temporal,w_semantic_relation,w_full_final,w_extended_final,q_no_sentiment,w_semantic_no_sentiment,w_semantic_temporal_no_sentiment,w_full_no_sentiment
W3021125948->W2996741051,W3021125948,W2996741051,True,high_confidence,Conclusion,0.0,0.2,0.9,0.01,DeepSeek_target_aligned,3,0.25,0.047619047619047616,0.8333333333333334,0.01,0.8333333333333334,0.008333333333333333,0.0025,0.0020833333333333333,0.00039682539682539677,0.02,0.02,0.016666666666666666,0.004166666666666667
W4312395603->W3113404185,W4312395603,W3113404185,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W2942073230->W2934375453,W2942073230,W2934375453,True,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,2,0.3333333333333333,0.14285714285714285,1.0,0.3674999999999999,1.0,0.3674999999999999,0.12249999999999996,0.12249999999999996,0.05249999999999998,0.4899999999999998,0.4899999999999998,0.4899999999999998,0.16333333333333327
W4322604225->W3096125752,W4322604225,W3096125752,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.625,0.3,0.625,0.1875,0.3,0.1875,0.09375,0.3,0.3,0.1875,0.1875
W3089176333->W2126626399,W3089176333,W2126626399,True,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.4166666666666667,0.3674999999999999,0.4166666666666667,0.15312499999999996,0.3674999999999999,0.15312499999999996,0.15312499999999996,0.4899999999999998,0.4899999999999998,0.2041666666666666,0.2041666666666666
W4390728454->W4323644227,W4390728454,W4323644227,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.25,0.3,0.3,0.25,0.25
W3089176333->W2919782326,W3089176333,W2919782326,True,high_confidence,Introduction,0.2,0.5,0.9,0.06,DeepSeek_target_aligned,0,1.0,1.0,0.8333333333333334,0.06,0.8333333333333334,0.05,0.06,0.05,0.05,0.1,0.1,0.08333333333333334,0.08333333333333334
W3021370403->W2921968831,W3021370403,W2921968831,True,high_confidence,Methodology,0.5,0.8,0.9,0.4800000000000001,DeepSeek_target_aligned,0,1.0,1.0,0.8333333333333334,0.4800000000000001,0.8333333333333334,0.4000000000000001,0.4800000000000001,0.4000000000000001,0.4000000000000001,0.6400000000000001,0.6400000000000001,0.5333333333333334,0.5333333333333334
W2996741051->W2342966760,W2996741051,W2342966760,True,high_confidence,Introduction,0.0,0.5,0.8,0.05,DeepSeek_target_aligned,0,1.0,1.0,0.5555555555555556,0.05,0.5555555555555556,0.02777777777777778,0.05,0.02777777777777778,0.02777777777777778,0.1,0.1,0.05555555555555556,0.05555555555555556
W2996741051->W2581979418,W2996741051,W2581979418,True,high_confidence,Methodology,0.5,0.8,0.9,0.4800000000000001,DeepSeek_target_aligned,0,1.0,0.25,0.7142857142857143,0.4800000000000001,0.7142857142857143,0.3428571428571429,0.4800000000000001,0.3428571428571429,0.08571428571428573,0.6400000000000001,0.6400000000000001,0.45714285714285724,0.45714285714285724
W4385311348->W4226382147,W4385311348,W4226382147,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.25,0.3,0.3,0.25,0.25
